timestamp_us,lin_m,lin_b
1777478677578461,368384.4863137092,-13185.740395858851
1777478677588462,343841.60217949585,-12700.1675893265
1777478677598462,309947.1224047919,-11939.699141506237
1777478677608461,306529.6402633689,-10987.506286764983
1777478677618462,323073.4234080849,-9981.630987152856
1777478677628462,308229.8791974159,-9173.40810519143
1777478677638461,279559.44523406704,-8560.611730171526
1777478677648461,286208.21248339216,-8167.15495910016
1777478677658460,232872.67688033017,-7841.418923536651
1777478677668459,228575.76205111478,-7279.582251512112
1777478677678460,191422.23623355367,-6547.744372877841
1777478677688462,192770.90497958922,-5785.276223050885
1777478677698459,153625.08717565064,-5100.845322319062
1777478677708459,136133.48364794088,-4398.887105141485
1777478677718462,132099.56654470955,-3751.063546803321
1777478677728462,107498.72398463206,-3035.978862208295
1777478677738450,81523.5040846297,-2406.8513053055
1777478677748461,77774.63347355406,-1949.005070755449
1777478677758462,65692.13200982701,-1507.519977741714
1777478677768459,44347.06552854343,-993.7626989815844
1777478677778459,32623.990663430443,-577.9678460225178
1777478677788461,24407.41440362033,-229.1079719364043
1777478677798453,14488.709363400227,75.97432437234113
1777478677808455,4171.031629232982,401.21052045989387
1777478677818454,-1978.0684581121093,741.5370888336497
1777478677828460,-9523.85058800989,911.1997731760146
1777478677838461,-16444.580069652617,1131.9165017943776
1777478677848462,-22204.345198710373,1376.2892064632472
1777478677858448,-26186.69661056345,1453.6770838818804
1777478677868460,-21668.014230895027,1477.8673589443663
1777478677878451,-24901.857421361306,1488.3801232016285
1777478677888451,-14612.850867135474,1269.890672096576
1777478677898459,-8484.46465254681,967.9554713720116
1777478677908460,-2123.028491523169,593.9806188651555
1777478677918462,6334.312523709847,299.76944271711403
1777478677928458,14986.406492636672,-53.82189292225467
1777478677938462,24654.764232643498,-437.19920203289035
1777478677948460,38010.69590379329,-873.8717697111166
1777478677958462,49214.26435836808,-1238.6465935577216
1777478677968461,57873.096115930915,-1536.1118045280696
1777478677978461,59787.833156180684,-1875.2575045579056
1777478677988462,69727.79162231917,-2303.2209657869435
1777478677998462,91118.57887721724,-2687.47916663243
1777478678008460,105316.86854277822,-3073.1268170561907
1777478678018462,102902.3170924112,-3617.619953647624
1777478678028461,137806.26072884694,-4330.727723067725
1777478678038462,140510.37380546582,-5017.541640799722
1777478678048459,156845.43008625935,-5565.8365045798355
1777478678058462,161371.58442730838,-5943.109425947702
1777478678068461,205865.60615361808,-6252.133513559764
1777478678078460,230939.2709023876,-6538.0167834633
1777478678088462,188100.7559275919,-6920.79446711386
1777478678098458,229936.62788425773,-7229.981362291507
1777478678108460,263089.81506196695,-7533.429124226859
1777478678118460,250185.37731687582,-7851.394617934555
1777478678128462,237659.69919089245,-8184.87130525983
1777478678138453,303212.1525299599,-8409.31036720781
1777478678148458,274040.6057498116,-8656.337294990195
1777478678158461,286449.26233118086,-8884.706032373622
1777478678168461,259664.75783221313,-9200.656518186901
1777478678178460,291504.40858341096,-9480.15705321119
1777478678188460,253771.4140794751,-9796.547059863971
1777478678198458,279286.3803610244,-10049.680071050281
1777478678208462,334745.67500728456,-10262.517507866996
1777478678218447,302050.28112863936,-10533.917803764152
1777478678228462,346490.54159443325,-10716.301321457913
1777478678238460,328794.39178007207,-10996.50369527989
1777478678248459,320271.1468942776,-11200.798552027654
1777478678258455,335099.6933415121,-11377.638842857274
1777478678268461,369427.5333687013,-11575.646061394189
1777478678278460,363916.3792083164,-11805.769063702606
1777478678288460,374672.27157482784,-11917.537103867548
1777478678298459,407142.8214942369,-12006.272124865282
1777478678308447,462369.6933534101,-12003.396472730226
1777478678318462,496311.1800814659,-12059.467794876515
1777478678328380,455737.3206179509,-12194.576519895676
1777478678338445,447858.71057033,-12275.93555980194
1777478678348380,423479.0739381503,-12348.801316435598
1777478678358405,298277.45846406533,-12410.443033307834
1777478678368453,318844.70443408185,-12452.89389920784
1777478678378462,376628.97094907484,-11890.430033642418
1777478678388462,365678.318906968,-11716.311412986004
1777478678398448,345796.34155681817,-11462.476750227232
1777478678408458,358878.5178302115,-11202.48497293616
1777478678418447,348806.16759108414,-11094.68810999525
1777478678428461,370941.6828517418,-10883.350156856846
1777478678438458,327603.19589397707,-10701.779675557904
1777478678448458,302507.2147036221,-10418.155924082375
1777478678458462,293192.5397696297,-10116.68527994805
1777478678468461,241456.54236071592,-9719.687433454816
1777478678478456,260289.45295112688,-9249.513532989728
1777478678488461,228636.31356709285,-8812.970345888425
1777478678498461,265875.0075011844,-8387.419126125304
1777478678508461,246247.18060762805,-8046.28067485259
1777478678518462,228067.727219209,-7650.035750218678
1777478678528461,218279.40225994636,-7239.533411888516
1777478678538458,213371.83878224055,-6779.249050233827
1777478678548460,214801.2240356311,-6381.67397330138
1777478678558455,187690.48314415634,-5987.413480066825
1777478678568457,160101.23906500477,-5563.035143299462
1777478678578459,144552.65922759284,-5129.62933900503
1777478678588462,137876.17209114498,-4545.50712676642
1777478678598462,134607.00720365084,-3994.064740334726
1777478678608457,124129.91020220482,-3529.5420020731726
1777478678618460,109462.5581404243,-3079.170258656903
1777478678628459,95488.39246218979,-2711.5893395151415
1777478678638455,88719.04840827626,-2438.6651029235054
1777478678648460,73889.97368720152,-2131.6513470840446
1777478678658456,63830.933862143575,-1871.1726006577128
1777478678668456,70440.52955874096,-1713.1459945002318
1777478678678453,75196.32710150786,-1680.5760589740646
1777478678688440,64740.17705768184,-1548.3874397023087
1777478678698462,56578.16080355144,-1491.0211041172236
1777478678708453,50319.12369170111,-1458.6953657248305
1777478678718450,61430.24409127423,-1607.9929253433124
1777478678728461,66059.17477985121,-1744.7186522062448
1777478678738462,63309.0626070541,-1892.4702508160797
1777478678748460,78924.32608750764,-2247.9299590589517
1777478678758462,92253.06327308288,-2599.301041380565
1777478678768462,101117.97546591166,-2937.0334559972603
1777478678778460,107992.4880232748,-3247.173909401782
1777478678788459,118074.15602472464,-3516.0895797434787
1777478678798457,125336.00791060881,-3834.495227316716
1777478678808460,131404.2621955581,-4260.7860309669495
1777478678818461,160293.23241311562,-4766.845608936388
1777478678828459,169236.39480084062,-5265.336528998663
1777478678838460,165410.70352978216,-5644.37453322193
1777478678848451,191239.25059618556,-5958.864597874538
1777478678858457,204322.73191591864,-6267.6907465427585
1777478678868457,222628.99517172706,-6524.113042801979
1777478678878459,212358.413576383,-6768.782985926913
1777478678888454,206934.83162656482,-7013.850295022506
1777478678898459,230098.74377112155,-7261.1778344442355
1777478678908458,225595.1353319812,-7464.4785680167315
1777478678918461,239740.45451250867,-7754.837954537501
1777478678928460,257476.05591831627,-8053.177371713752
1777478678938459,258996.48288724688,-8296.392496294411
1777478678948456,296026.02675328293,-8487.213575125506
1777478678958458,294879.22525471594,-8655.560060164888
1777478678968456,320543.4562723443,-8897.205574132546
1777478678978456,270296.50238749414,-9150.238489103102
1777478678988461,292965.0794320312,-9531.533558542915
1777478678998459,269040.30651332746,-9925.092918275037
1777478679008455,308361.2594111564,-10336.058185761221
1777478679018461,308511.28469415876,-10692.79658292107
1777478679028458,348571.4635335125,-10967.267411904286
1777478679038462,324050.98647562775,-11339.503805790253
1777478679048459,351977.9684272764,-11586.42721859518
1777478679058456,365506.3518990773,-11826.61169664238
1777478679068462,384079.7588260047,-12089.013851526823
1777478679078452,415321.0829208351,-12309.184536487131
1777478679088462,381762.82550265285,-12540.830797288418
1777478679098461,329477.8044876446,-12800.63786213392
1777478679108449,412435.5031952474,-12970.858082051769
1777478679118454,318805.7182163767,-13240.270273984945
1777478679128453,475371.12302964856,-13238.318273200954
1777478679138460,425836.4614721137,-13457.21308668592
1777478679148451,273723.13118149625,-13420.592212750684
1777478679158446,386214.08465062134,-13431.222438939403
1777478679168454,241872.97765959054,-13420.106130327042
1777478679178457,350336.9928116785,-13499.955501784207
1777478679188460,329010.72408106143,-13623.10007679602
1777478679198395,294712.02364943305,-13713.938076693632
1777478679208405,298015.67713048664,-13813.334539975804
1777478679218459,434721.28608707484,-13426.176112831385
1777478679228451,433993.01132749807,-13260.40478685688
1777478679238454,408496.9658394642,-13112.770024362168
1777478679248459,442792.704365331,-12872.565834107058
1777478679258452,417899.46408185083,-12643.172395311112
1777478679268461,393242.4868625,-12363.527437915407
1777478679278462,343317.1502995051,-11926.925123228815
1777478679288462,273582.60122606973,-11280.368177100316
1777478679298460,303764.4456321392,-10431.81420891941
1777478679308462,296486.3636623776,-9822.024266672042
1777478679318462,271088.10824605613,-9219.691548830042
1777478679328462,277165.7854994791,-8703.527120211627
1777478679338459,238340.6959718313,-8234.321172101736
1777478679348462,218026.9143247157,-7704.188581747708
1777478679358462,221726.45985364524,-7070.9145819925025
1777478679368462,189581.86188955704,-6488.876979675258
1777478679378459,189298.45884862338,-5817.544270191665
1777478679388461,171499.13827389083,-5038.676600528203
1777478679398462,141391.3589576291,-4030.1111360780706
1777478679408461,115412.3833741102,-3069.889660676396
1777478679418462,93547.72573215554,-2255.1404391799383
1777478679428460,64673.420023750696,-1496.7090646961678
1777478679438461,44249.855186972236,-775.1528301653498
1777478679448462,24115.328951199845,-173.08219152583567
1777478679458462,12933.235428613249,289.9879287304994
1777478679468459,1860.2674076599174,601.0961785010378
1777478679478462,-12042.506742183949,1088.1865852946428
1777478679488462,-20877.087088933105,1331.9670094691876
1777478679498460,-27106.34954269282,1152.1016138779823
1777478679508462,-11567.4239103611,1650.0824451172477
1777478679518454,-15023.266730298887,1560.821808487013
1777478679528452,-11681.56133794503,1360.2647675881456
1777478679538460,-22475.03010962257,1312.457939968144
1777478679548452,-18680.913206213405,1317.1976246723927
1777478679558451,-19995.57057595296,1371.3456726821046
1777478679568460,-12174.919160969957,1067.410081305058
1777478679578460,-3660.144181018207,675.5005952970658
1777478679588457,8677.69928331633,216.65488265058593
1777478679598461,24384.80068949442,-308.1705516883722
1777478679608462,35764.87105420347,-711.2302328429096
1777478679618460,42866.25677092559,-1120.623630102427
1777478679628458,60020.60363079865,-1552.6493268844006
1777478679638460,61946.92588227854,-1857.3563864013363
1777478679648461,73605.94050699777,-2332.671789653634
1777478679658455,100953.433576611,-2897.9175674370413
1777478679668458,107848.26876918561,-3495.8243514052333
1777478679678458,126533.38715357431,-4070.881967687189
1777478679688460,139684.0494260488,-4650.040470490766
1777478679698458,141688.89390375884,-5084.527323417946
1777478679708456,163700.46253739594,-5452.424821155373
1777478679718462,177937.11162876626,-5813.669874908441
1777478679728454,198180.87563976168,-6174.585918902974
1777478679738459,190102.10471389318,-6523.603507654955
1777478679748462,218780.63750812344,-6949.874876068746
1777478679758461,221311.78304582642,-7337.0917535256485
1777478679768457,244911.52733723624,-7743.51507187256
1777478679778460,235342.24803647585,-8085.827697006533
1777478679788461,237397.60146760734,-8444.68160047926
1777478679798453,275213.4201253817,-8813.043105006549
1777478679808459,274588.3771776219,-9056.552208491898
1777478679818446,281289.4140422426,-9293.544110220151
1777478679828462,285759.46240885364,-9558.529101225004
1777478679838461,256737.66141252828,-9870.045862422707
1777478679848462,319124.604487521,-10255.390985308188
1777478679858461,314424.79469159106,-10685.605757546444
1777478679868457,314241.2895204123,-11049.866065349497
1777478679878460,345420.4500244067,-11385.24680167276
1777478679888459,388416.78148064093,-11637.841485081102
1777478679898459,391359.3732359053,-11891.817799746703
1777478679908460,374684.1194280807,-12108.21783714582
1777478679918462,284736.3307715152,-12395.73534278831
1777478679928458,397645.11848168983,-12503.887151673074
1777478679938461,362040.6385964803,-12775.486954900018
1777478679948449,395214.43728264846,-12928.681424177543
1777478679958455,393199.9392645212,-13128.450388989966
1777478679968461,360225.2156864077,-13337.262617332732
1777478679978455,369956.25370686396,-13479.761286612933
1777478679988452,274122.57297383994,-13336.731535371386
1777478679998458,377514.4604614463,-13171.758234448811
1777478680008451,481563.56632159796,-13132.622993702944
1777478680018458,507071.88571110705,-13178.12157218215
1777478680028442,538232.4880048998,-12971.381147734963
1777478680038451,375738.46011730673,-12867.777654881334
1777478680048457,383762.29370912514,-12673.3486346573
1777478680058454,375702.37365470384,-12497.627844755041
1777478680068461,369990.50542294554,-12367.418745625097
1777478680078461,388516.54187806573,-12079.618199730165
1777478680088462,356884.44420895894,-11636.664471868498
1777478680098459,321839.86166164523,-11200.518128062817
1777478680108456,293839.5392357021,-10776.510899253692
1777478680118461,314633.5432630307,-10363.499731941385
1777478680128462,348443.1524991605,-9920.213269941618
1777478680138457,271868.46305149776,-9574.604083662547
1777478680148460,294371.0392904443,-9073.584098022664
1777478680158461,265246.5082707454,-8571.88300630404
1777478680168462,251810.11342564246,-8114.580594925479
1777478680178462,246135.91842518843,-7654.2470420163745
1777478680188461,214534.75396744738,-7050.401697316662
1777478680198458,206542.40573321757,-6263.482105274733
1777478680208462,171303.60008693268,-5514.6319480627135
1777478680218462,136131.84217693415,-4689.882195184546
1777478680228462,131160.0904782238,-3919.4805746062048
1777478680238461,123095.33581461012,-3177.6404647502436
1777478680248460,95956.1177378389,-2523.7009525108083
1777478680258460,79668.20030783814,-2042.0520597974478
1777478680268462,61029.4414499838,-1554.4107554777984
1777478680278462,46342.773049704156,-1035.1817281639017
1777478680288460,43339.81626602937,-692.5589284383582
1777478680298462,34947.37924642685,-404.7469069579444
1777478680308460,25338.054357039066,-153.48111323931695
1777478680318442,22337.845331364028,-50.97982384996603
1777478680328421,21253.048679183452,-117.03679043042212
1777478680338432,22406.228160500752,-58.3286190188461
1777478680348450,20993.701923918827,4.968612459167007
1777478680358462,10048.774984536141,299.794633492315
1777478680368454,9701.84708838008,312.1658092677875
1777478680378462,9698.953055787042,388.79382573226286
1777478680388447,8960.321422889687,268.94914462123154
1777478680398462,15145.26174219733,3.0019720451166148
1777478680408456,22017.1627504296,-247.36626781708281
1777478680418461,29066.830397417787,-510.0622839901171
1777478680428458,43316.069032877254,-882.3287120497391
1777478680438461,53378.5444798222,-1245.6490771121564
1777478680448460,60473.34893269752,-1619.0741938133078
1777478680458452,67776.42547022658,-2020.4524875005507
1777478680468462,84323.48896980386,-2503.594407818189
1777478680478460,105294.35819279762,-3023.8223267488424
1777478680488460,109658.29260598049,-3531.504696391096
1777478680498462,116994.42693219993,-4034.467227794285
1777478680508458,127129.91166936509,-4473.848403911207
1777478680518460,151574.7334318126,-5026.962671109106
1777478680528459,164985.70813479775,-5582.256820561437
1777478680538453,176650.604197961,-6034.411626696385
1777478680548461,208232.3695600552,-6401.050007303511
1777478680558461,210542.3522448155,-6736.639796050413
1777478680568455,233035.34375860007,-7053.177296743616
1777478680578459,231221.4260456882,-7345.076450330961
1777478680588457,229592.20948192468,-7663.524653005651
1777478680598462,232804.84850179913,-8029.22906980079
1777478680608461,258812.9207388419,-8452.35017550585
1777478680618462,301404.85292754153,-8877.761082979896
1777478680628458,298702.76497605874,-9290.134649296158
1777478680638461,274412.12669752154,-9610.698804507843
1777478680648455,305965.2306535579,-9804.60933863143
1777478680658452,332198.687456917,-9962.303501728771
1777478680668457,321022.0336753025,-10185.89329224845
1777478680678458,372605.1996081833,-10381.040784464603
1777478680688461,362903.0805052867,-10589.87799768274
1777478680698446,337283.9449873962,-10917.8867372404
1777478680708460,300264.5133406166,-11232.180350617276
1777478680718460,329868.16996561154,-11564.366354716438
1777478680728459,360068.9115715697,-11820.05810046347
1777478680738462,368946.92203567416,-12068.412528470502
1777478680748445,391341.6516403952,-12339.804126727226
1777478680758460,343917.4401619091,-12610.146819187015
1777478680768462,378594.35025084927,-12836.566528038917
1777478680778461,387154.70787963056,-13051.41652507558
1777478680788457,359841.26973089465,-13281.304957335662
1777478680798456,337039.9386102245,-13482.526719438381
1777478680808454,391642.74404675333,-13551.660145444643
1777478680818441,465542.3047955368,-13511.92639165686
1777478680828416,458012.3213339523,-13689.038480978305
1777478680838410,440600.59864371177,-13721.550616387054
1777478680848448,451844.95629873424,-13768.234900587633
1777478680858454,519196.36824869126,-13684.251737268318
1777478680868421,564355.956218366,-13661.769849620683
1777478680878418,444043.8217745887,-13705.985766312786
1777478680888462,107914.12760899674,-13912.782619585058
1777478680898455,189777.2335779895,-13895.911604906833
1777478680908459,394970.9491831514,-13367.491815606196
1777478680918460,374976.4515950275,-12811.078773107814
1777478680928460,368684.71857899195,-12298.994742180459
1777478680938462,357014.48739785264,-11788.373598366263
1777478680948459,321891.3615835469,-11352.808345052868
1777478680958460,318702.5408042319,-10956.481229843412
1777478680968451,343217.4047679935,-10489.091127347818
1777478680978457,312686.16184855,-10086.334053176652
1777478680988462,321873.33900444885,-9643.738175300628
1777478680998458,242759.9227765538,-9071.541145368095
1777478681008462,225642.64851810664,-8257.546293450283
1777478681018459,246889.83394921751,-7393.131843608482
1777478681028458,201554.72793175708,-6611.175764458204
1777478681038461,175286.59378759412,-5797.84552983005
1777478681048461,157688.10735135977,-5057.539059017121
1777478681058462,145919.80101344892,-4475.142099810924
1777478681068461,129770.3854553225,-3868.124124683537
1777478681078457,113329.8888217206,-3336.943862926813
1777478681088456,98687.8628630635,-2840.8328239070875
1777478681098460,80622.69354518222,-2381.110179371778
1777478681108460,80663.4739083787,-2035.1894194005079
1777478681118454,66925.88820631782,-1649.584781655527
1777478681128457,56706.24139173342,-1297.9403828600432
1777478681138457,42231.10863280139,-827.4017597374544
1777478681148455,35733.94600711692,-526.1921526084229
1777478681158459,18622.228588394562,-132.73801975512728
1777478681168460,13666.847814263883,126.58918980445104
1777478681178454,6172.181567867629,391.4143630746296
1777478681188458,-3289.1774931404084,780.3686724274384
1777478681198462,-9941.77191958918,872.5165773062268
1777478681208453,-13476.47317546468,1050.8879582494278
1777478681218459,-21740.894147416126,1267.9063037424364
1777478681228461,-21413.605053639894,1469.7703412953304
1777478681238459,-23897.399438386954,1462.6778088022095
1777478681248460,-24904.92821442224,1591.3776158076703
1777478681258462,-19053.936596427586,1419.4567970029393
1777478681268461,-13647.898094769445,1060.6414500624953
1777478681278461,-2460.232003573389,654.8822142384571
1777478681288462,9777.67236656776,159.97210578560276
1777478681298460,24219.98377903993,-333.5167526557381
1777478681308457,35061.30295134177,-758.286544413038
1777478681318455,49411.00212269501,-1287.617121214846
1777478681328456,61313.61096644676,-1792.5722086772612
1777478681338461,89065.87283892301,-2372.9966509899778
1777478681348461,100859.07918706274,-2920.1326665343267
1777478681358458,122847.46969101485,-3537.709234693867
1777478681368461,121919.82118925416,-4110.867874927612
1777478681378452,139983.51078799122,-4563.65900693692
1777478681388447,150210.53843931787,-4988.206990649929
1777478681398449,183952.17371025262,-5432.764992407751
1777478681408458,179926.65929257023,-5898.716162248795
1777478681418460,197839.15945670617,-6324.694031125068
1777478681428460,209543.85394797212,-6661.178849455878
1777478681438462,249930.81117839887,-6926.4786526062235
1777478681448458,234752.35173705648,-7255.800690802133
1777478681458461,261622.94027796393,-7587.605800320049
1777478681468461,272383.7262054314,-7976.123269923339
1777478681478462,280197.3435109738,-8311.682388593683
1777478681488456,269942.90841881454,-8667.977884022122
1777478681498462,289641.96336479543,-8986.729117653282
1777478681508461,276468.3724782754,-9227.273450056817
1777478681518459,302782.21372245695,-9491.962989667403
1777478681528461,324240.04604729405,-9776.9986361424
1777478681538454,308399.54891580186,-10115.171649808239
1777478681548461,307404.4551220044,-10413.739690173012
1777478681558455,312976.36541773344,-10690.051999698959
1777478681568456,334574.08056120505,-10969.004643185932
1777478681578460,329766.01730237046,-11264.435531552923
1777478681588461,347927.1576886634,-11515.703696052276
1777478681598457,338389.48225616233,-11758.844211218762
1777478681608460,331354.02024138934,-12023.114978546444
1777478681618455,378198.5730110109,-12205.183480959011
1777478681628459,328170.61690898624,-12424.152424143283
1777478681638460,379227.95757243823,-12622.880766243181
1777478681648449,364980.79588324146,-12847.108686493486
1777478681658459,322925.71741881693,-13079.29070753593
1777478681668441,412684.7145894012,-13089.955382954951
1777478681678462,457715.9560880726,-13226.077550640259
1777478681688443,304052.5756101669,-13374.301031979647
1777478681698439,417102.4173552676,-13231.137828652518
1777478681708383,489201.59152850177,-13156.000689666662
1777478681718461,438999.1513345952,-13062.015797046311
1777478681728451,384821.0693524236,-12918.276489299245
1777478681738443,396380.78536139044,-12764.254883193938
1777478681748430,423462.403106718,-12568.189221079649
1777478681758462,440671.3817717602,-12476.262226335268
1777478681768462,396670.10412358877,-12306.632913319392
1777478681778462,399667.3656142236,-12087.009588015431
1777478681788460,341299.356424059,-11931.02493020274
1777478681798460,332223.93008550984,-11605.60697769786
1777478681808459,346997.2398730374,-11111.276832874199
1777478681818462,300180.7928269957,-10597.04230931013
1777478681828462,257600.03324910716,-9933.380587075626
1777478681838460,331632.7935170628,-9296.470132231678
1777478681848458,242723.87829038757,-8879.050652652315
1777478681858462,276814.6544493724,-8336.514704636724
1777478681868462,231602.6094260267,-7688.147066999368
1777478681878462,214503.27730862008,-6985.601900477111
1777478681888461,196501.91001547358,-6320.3231698032605
